,NC Number,Created Date,NC Type,Discovery/Plant Area,Discovery/Plant Area Name,Product,Initial Failure Mode,Lot Number,Closed Date,NC TAT
163,NC-IL081-10790,2019-04-04 11:36:31.237,Internal,171,Cell 171-IL081,WP8536,CFF-V-Short,19A16963,2019-06-24 18:18:49.520,81.0
164,NC-IL081-10790,2019-04-04 11:36:31.237,Internal,171,Cell 171-IL081,WP8536,CFF-V-Short,19A16963,2019-06-24 18:18:49.520,81.0
165,NC-IL081-10790,2019-04-04 11:36:31.237,Internal,171,Cell 171-IL081,WP8536,CFF-V-Short,19A16963,2019-06-24 18:18:49.520,81.0
166,NC-IL081-10849,2019-04-05 17:24:01.857,Internal,,,8881512852,SFF-PPHP-V-Lot Number 3,19C23263X,2019-04-15 20:08:22.117,10.0
167,NC-IL081-10873,2019-04-07 16:40:41.070,Internal,C52,Press 52-IL081,V8870,CFF-V-Label Verification and Barcode Verification 2,19B50363,2019-09-09 18:37:45.630,155.0
168,NC-IL081-10924,2019-04-09 07:41:26.080,Internal,S1B,1B-IL081,8881112599,SFF-M-V-Bubbles 1,19D04463X,2019-05-13 15:32:36.673,34.0
169,NC-IL081-10924,2019-04-09 07:41:26.080,Internal,S1B,1B-IL081,8881112599,SFF-M-V-Bubbles 1,19D04463X,2019-05-13 15:32:36.673,34.0
170,NC-IL081-10930,2019-04-09 10:37:47.953,Internal,C66,Press 66-IL081,31156550,"CFF-V-Broken, Cracking, and Crazing",19C11663,2019-08-28 18:47:35.363,141.0
171,NC-IL081-11021,2019-04-11 04:15:14.590,Internal,S8K,Kahle-IL081,1181200777,Out of Validated Parameter,19D10163X,2019-06-24 20:14:49.120,74.0
172,NC-IL081-11061,2019-04-12 01:28:52.257,Internal,,,8881112059,PR- Mixed product,18K12963X,,
173,NC-IL081-11116,2019-04-13 16:14:24.607,Internal,C80,Press 80-IL081,85321R,CFF-V-Packaging 2,19A26063,2019-04-29 18:56:11.263,16.0
174,NC-IL081-11162,2019-04-16 03:09:49.783,Internal,S8P,Packer-IL081,1181200777,SSF-PPSP-VLabeling/Print4,19D10363X,2019-05-17 21:56:14.927,31.0
175,NC-IL081-11208,2019-04-16 22:50:17.500,Internal,S8F,"Form, Fill Sealer-IL081",1181200777,SFF-PPSP-V-Seal Integrity 1,19D10363X,2019-06-13 21:15:17.090,57.0
176,NC-IL081-11246,2019-04-17 18:13:59.860,Internal,S8P,Packer-IL081,1181200777,SFF-SPBP-V-Labeling/Print 4,19D10363X,2019-05-17 21:52:38.157,30.0
177,NC-IL081-11330,2019-04-21 04:09:49.810,Internal,C56,Press 56-IL081,8997,CFF-V-Label Verification and Barcode Verification 3,19B49863,2019-07-19 16:47:00.340,89.0
178,NC-IL081-11446,2019-04-24 16:12:00.277,Internal,C67,Press 67-IL081,8931PG2,CFF-V-Packaging 1,19B30563,2019-07-22 19:29:37.860,89.0
179,NC-IL081-09351,2019-02-26 22:00:33.233,Internal,C25,Press 25-IL081,8507SA,PR-Planned Deviation,19A08163,2019-12-27 21:30:51.660,303.0
180,NC-IL081-11479,2019-04-25 16:58:15.720,Internal,C81,Press 81-IL081,89671,CFF-V-Label Verification and Barcode Verification 4,19B32863,2019-06-05 19:45:33.553,41.0
181,NC-IL081-11516,2019-04-26 16:14:04.503,Internal,S6K,Kahle-IL081,4502570,SFF-SA-F-Spraymation,19C13863X,2019-07-19 18:27:03.980,84.0
182,NC-IL081-11526,2019-04-26 19:38:53.420,Internal,C56,Press 56-IL081,8997S,CFF-V-Quantity per Case,19B50063,2019-06-05 18:54:42.950,39.0
183,NC-IL081-11558,2019-04-27 18:29:43.010,Internal,C85,Press 85-IL081,85031,CFF-V-Label Verification and Barcode Verification 10,19B09963,2019-04-29 20:20:07.530,2.0
184,NC-IL081-11731,2019-05-01 19:15:56.437,Internal,C67,Press 67-IL081,8935Y,CFF-V-Packaging 1,19C17763,2019-09-26 21:15:36.020,148.0
185,NC-IL081-11749,2019-05-02 05:13:55.187,Internal,C70,Press 70-IL081,8906,PR-Parameters out of specification,19C25563,2019-07-17 15:35:57.260,76.0
186,NC-IL081-11876,2019-05-04 22:49:11.707,Internal,S6A,6A-IL081,4502570,SFF-M-V-Shorts 1,19D24863X,2019-06-24 20:05:06.997,50.0
187,NC-IL081-11877,2019-05-05 14:38:59.590,Internal,S6C,6C-IL081,4502570,SFF-M-V-Drag Marks/Gouges/Nicks Scratches 1,19D24863X,2019-09-26 21:18:04.363,144.0
188,NC-IL081-11877,2019-05-05 14:38:59.590,Internal,S6C,6C-IL081,4502570,SFF-M-V-Drag Marks/Gouges/Nicks Scratches 1,19D24863X,2019-09-26 21:18:04.363,144.0
189,NC-IL081-11877,2019-05-05 14:38:59.590,Internal,S6C,6C-IL081,4502570,SFF-M-V-Drag Marks/Gouges/Nicks Scratches 1,19D24863X,2019-09-26 21:18:04.363,144.0
190,NC-IL081-11877,2019-05-05 14:38:59.590,Internal,S6C,6C-IL081,4502570,SFF-M-V-Drag Marks/Gouges/Nicks Scratches 1,19D24763X,2019-09-26 21:18:04.363,144.0
191,NC-IL081-11877,2019-05-05 14:38:59.590,Internal,S6C,6C-IL081,4502570,SFF-M-V-Drag Marks/Gouges/Nicks Scratches 1,19D24763X,2019-09-26 21:18:04.363,144.0
192,NC-IL081-11877,2019-05-05 14:38:59.590,Internal,S6C,6C-IL081,4502570,SFF-M-V-Drag Marks/Gouges/Nicks Scratches 1,19D24763X,2019-09-26 21:18:04.363,144.0
193,NC-IL081-11877,2019-05-05 14:38:59.590,Internal,S6C,6C-IL081,4502570,SFF-M-V-Drag Marks/Gouges/Nicks Scratches 1,19D24663X,2019-09-26 21:18:04.363,144.0
194,NC-IL081-11877,2019-05-05 14:38:59.590,Internal,S6C,6C-IL081,4502570,SFF-M-V-Drag Marks/Gouges/Nicks Scratches 1,19D24663X,2019-09-26 21:18:04.363,144.0
195,NC-IL081-11877,2019-05-05 14:38:59.590,Internal,S6C,6C-IL081,4502570,SFF-M-V-Drag Marks/Gouges/Nicks Scratches 1,19D24663X,2019-09-26 21:18:04.363,144.0
196,NC-IL081-12016,2019-05-09 13:24:23.513,Internal,C31,Press 31-IL081,8602RC,CFF-V-Label Verification and Barcode Verification 3,19B22563,2019-07-19 17:16:03.890,71.0
197,NC-IL081-12031,2019-05-09 19:04:31.430,Internal,S8P,Packer-IL081,8881540122,Sterilization Process Failure,19B38563X,2019-05-31 20:42:34.757,22.0
198,NC-IL081-12031,2019-05-09 19:04:31.430,Internal,S8P,Packer-IL081,8881540122,Sterilization Process Failure,19B38563X,2019-05-31 20:42:34.757,22.0
199,NC-IL081-12031,2019-05-09 19:04:31.430,Internal,S8P,Packer-IL081,8881540122,Sterilization Process Failure,19A32763X,2019-05-31 20:42:34.757,22.0
200,NC-IL081-12031,2019-05-09 19:04:31.430,Internal,S8P,Packer-IL081,8881540122,Sterilization Process Failure,19A32763X,2019-05-31 20:42:34.757,22.0
201,NC-IL081-12078,2019-05-10 20:28:54.187,Internal,C52,Press 52-IL081,8939PG2,"CFF-V-Flash (Non-Functional Area), Gate",19B32063,2019-09-03 12:52:00.370,115.0
202,NC-IL081-12088,2019-05-11 07:41:13.623,Internal,S8B,8B-IL081,3150403,Out of Validated Parameter,19D18963X,2019-06-26 16:28:46.633,46.0
203,NC-IL081-12114,2019-05-13 14:21:01.553,Internal,C31,Press 31-IL081,8982CRH,CFF-V-Label Verification and Barcode Verification 3,19B35063,2019-07-19 17:23:19.097,67.0
204,NC-IL081-12217,2019-05-14 23:02:11.230,Internal,C37,Press 37-IL081,8537SA,PR-- Incorrect Raw Material,19D22863,2019-08-28 18:44:14.840,105.0
205,NC-IL081-12219,2019-05-14 23:40:51.873,Internal,C46,Press 46-IL081,8537SA,Documentation Incomplete/Missing,19D22863,,
206,NC-IL081-12219,2019-05-14 23:40:51.873,Internal,C46,Press 46-IL081,8537SA,Documentation Incomplete/Missing,19D22863,,
207,NC-IL081-12365,2019-05-18 15:49:59.327,Internal,C31,Press 31-IL081,8967Y,CFF-V-Packaging 1,19C12063,2019-08-21 19:01:11.040,95.0
208,NC-IL081-12371,2019-05-18 19:40:22.423,Internal,C42,Press 42-IL081,8527R,Documentation Incomplete/Missing,19B13063,2019-10-08 21:46:35.060,143.0
209,NC-IL081-12406,2019-05-20 21:28:57.910,Internal,S7N,Pad Printer-IL081,6492739,SFF-P-V-Alpha Numeric 1,18B14963X,2019-07-30 15:05:04.213,70.0
210,NC-IL081-12406,2019-05-20 21:28:57.910,Internal,S7N,Pad Printer-IL081,6492739,SFF-P-V-Alpha Numeric 1,18B14963X,2019-07-30 15:05:04.213,70.0
211,NC-IL081-12406,2019-05-20 21:28:57.910,Internal,S7N,Pad Printer-IL081,6492739,SFF-P-V-Alpha Numeric 1,18B14963X,2019-07-30 15:05:04.213,70.0
212,NC-IL081-12406,2019-05-20 21:28:57.910,Internal,S7N,Pad Printer-IL081,6492739,SFF-P-V-Alpha Numeric 1,18B14863X,2019-07-30 15:05:04.213,70.0
213,NC-IL081-12406,2019-05-20 21:28:57.910,Internal,S7N,Pad Printer-IL081,6492739,SFF-P-V-Alpha Numeric 1,18B14863X,2019-07-30 15:05:04.213,70.0
214,NC-IL081-12406,2019-05-20 21:28:57.910,Internal,S7N,Pad Printer-IL081,6492739,SFF-P-V-Alpha Numeric 1,18B14863X,2019-07-30 15:05:04.213,70.0
215,NC-IL081-12406,2019-05-20 21:28:57.910,Internal,S7N,Pad Printer-IL081,6492739,SFF-P-V-Alpha Numeric 1,17L23063X,2019-07-30 15:05:04.213,70.0
216,NC-IL081-12406,2019-05-20 21:28:57.910,Internal,S7N,Pad Printer-IL081,6492739,SFF-P-V-Alpha Numeric 1,17L23063X,2019-07-30 15:05:04.213,70.0
217,NC-IL081-12406,2019-05-20 21:28:57.910,Internal,S7N,Pad Printer-IL081,6492739,SFF-P-V-Alpha Numeric 1,17L23063X,2019-07-30 15:05:04.213,70.0
218,NC-IL081-12456,2019-05-21 17:03:50.747,Internal,C52,Press 52-IL081,8870-,Incorrect Assembly - Wrong Color/Material,19C10963,2019-07-26 16:23:32.987,65.0
219,NC-IL081-12456,2019-05-21 17:03:50.747,Internal,C52,Press 52-IL081,8870-,Incorrect Assembly - Wrong Color/Material,19C10963,2019-07-26 16:23:32.987,65.0
220,NC-IL081-12456,2019-05-21 17:03:50.747,Internal,C52,Press 52-IL081,8870-,Incorrect Assembly - Wrong Color/Material,19C10963,2019-07-26 16:23:32.987,65.0
221,NC-IL081-12456,2019-05-21 17:03:50.747,Internal,C52,Press 52-IL081,8870-,Incorrect Assembly - Wrong Color/Material,19C10963,2019-07-26 16:23:32.987,65.0
222,NC-IL081-12456,2019-05-21 17:03:50.747,Internal,C52,Press 52-IL081,8870-,Incorrect Assembly - Wrong Color/Material,19B45963,2019-07-26 16:23:32.987,65.0
223,NC-IL081-12456,2019-05-21 17:03:50.747,Internal,C52,Press 52-IL081,8870-,Incorrect Assembly - Wrong Color/Material,19B45963,2019-07-26 16:23:32.987,65.0
224,NC-IL081-12456,2019-05-21 17:03:50.747,Internal,C52,Press 52-IL081,8870-,Incorrect Assembly - Wrong Color/Material,19B45963,2019-07-26 16:23:32.987,65.0
225,NC-IL081-12456,2019-05-21 17:03:50.747,Internal,C52,Press 52-IL081,8870-,Incorrect Assembly - Wrong Color/Material,19B45963,2019-07-26 16:23:32.987,65.0
226,NC-IL081-12456,2019-05-21 17:03:50.747,Internal,C52,Press 52-IL081,8870-,Incorrect Assembly - Wrong Color/Material,19B45863,2019-07-26 16:23:32.987,65.0
227,NC-IL081-12456,2019-05-21 17:03:50.747,Internal,C52,Press 52-IL081,8870-,Incorrect Assembly - Wrong Color/Material,19B45863,2019-07-26 16:23:32.987,65.0
228,NC-IL081-12456,2019-05-21 17:03:50.747,Internal,C52,Press 52-IL081,8870-,Incorrect Assembly - Wrong Color/Material,19B45863,2019-07-26 16:23:32.987,65.0
229,NC-IL081-12456,2019-05-21 17:03:50.747,Internal,C52,Press 52-IL081,8870-,Incorrect Assembly - Wrong Color/Material,19B45863,2019-07-26 16:23:32.987,65.0
230,NC-IL081-12563,2019-05-23 19:31:47.917,Internal,S7A,7A-IL081,6492739,SFF-M-V-Grease/Lint/Particulate 2,18D23763X,2019-07-31 19:29:18.310,68.0
231,NC-IL081-12563,2019-05-23 19:31:47.917,Internal,S7A,7A-IL081,6492739,SFF-M-V-Grease/Lint/Particulate 2,18D23763X,2019-07-31 19:29:18.310,68.0
232,NC-IL081-12563,2019-05-23 19:31:47.917,Internal,S7A,7A-IL081,6492739,SFF-M-V-Grease/Lint/Particulate 2,18G03963X,2019-07-31 19:29:18.310,68.0
233,NC-IL081-12563,2019-05-23 19:31:47.917,Internal,S7A,7A-IL081,6492739,SFF-M-V-Grease/Lint/Particulate 2,18G03963X,2019-07-31 19:29:18.310,68.0
234,NC-IL081-12456,2019-05-21 17:03:50.747,Internal,C52,Press 52-IL081,8870-,Incorrect Assembly - Wrong Color/Material,19B50363,2019-07-26 16:23:32.987,65.0
235,NC-IL081-12456,2019-05-21 17:03:50.747,Internal,C52,Press 52-IL081,8870-,Incorrect Assembly - Wrong Color/Material,19B50363,2019-07-26 16:23:32.987,65.0
236,NC-IL081-12456,2019-05-21 17:03:50.747,Internal,C52,Press 52-IL081,8870-,Incorrect Assembly - Wrong Color/Material,19B50363,2019-07-26 16:23:32.987,65.0
237,NC-IL081-12456,2019-05-21 17:03:50.747,Internal,C52,Press 52-IL081,8870-,Incorrect Assembly - Wrong Color/Material,19B50363,2019-07-26 16:23:32.987,65.0
238,NC-IL081-12622,2019-05-25 03:37:18.810,Internal,C56,Press 56-IL081,8980S,CFF-V-Label Verification and Barcode Verification 3,19B48063,2019-07-19 17:27:22.503,55.0
239,NC-IL081-12697,2019-05-29 12:37:42.353,Internal,S7P,Packer-IL081,8881907102,SFF-SPBP-V-Labeling/Print 6,19D17463X,2019-08-21 19:32:24.513,84.0
240,NC-IL081-12721,2019-05-29 22:24:08.907,Internal,S4P,Packer-IL081,8881412012,SFF-SPBP-F-UDI Barcode,19E15263X,2019-06-21 20:39:47.120,22.0
241,NC-IL081-12725,2019-05-30 02:03:13.667,Internal,S2P,Packer-IL081,8881112083,SFF-SPBP-F-UDI Barcode,19D07563X,2019-06-25 21:57:10.100,26.0
242,NC-IL081-12764,2019-05-30 20:47:08.750,Internal,S2N,Hot Stamp Printer-IL081,8881112083,SFF-M-V-Drag Marks/Gouges/Nicks Scratches 1,19E15063X,2019-06-19 21:51:59.987,20.0
243,NC-IL081-12834,2019-06-02 15:21:18.077,Internal,S7A,7A-IL081,6492739,SFF-M-V-Grease/Lint/Particulate 2,18E12763X,2019-07-30 15:21:02.600,57.0
244,NC-IL081-12834,2019-06-02 15:21:18.077,Internal,S7A,7A-IL081,6492739,SFF-M-V-Grease/Lint/Particulate 2,18E12763X,2019-07-30 15:21:02.600,57.0
245,NC-IL081-12834,2019-06-02 15:21:18.077,Internal,S7A,7A-IL081,6492739,SFF-M-V-Grease/Lint/Particulate 2,18E12763X,2019-07-30 15:21:02.600,57.0
246,NC-IL081-12834,2019-06-02 15:21:18.077,Internal,S7A,7A-IL081,6492739,SFF-M-V-Grease/Lint/Particulate 2,18F10463X,2019-07-30 15:21:02.600,57.0
247,NC-IL081-12834,2019-06-02 15:21:18.077,Internal,S7A,7A-IL081,6492739,SFF-M-V-Grease/Lint/Particulate 2,18F10463X,2019-07-30 15:21:02.600,57.0
248,NC-IL081-12834,2019-06-02 15:21:18.077,Internal,S7A,7A-IL081,6492739,SFF-M-V-Grease/Lint/Particulate 2,18F10463X,2019-07-30 15:21:02.600,57.0
249,NC-IL081-12834,2019-06-02 15:21:18.077,Internal,S7A,7A-IL081,6492739,SFF-M-V-Grease/Lint/Particulate 2,18D23663X,2019-07-30 15:21:02.600,57.0
250,NC-IL081-12834,2019-06-02 15:21:18.077,Internal,S7A,7A-IL081,6492739,SFF-M-V-Grease/Lint/Particulate 2,18D23663X,2019-07-30 15:21:02.600,57.0
251,NC-IL081-12834,2019-06-02 15:21:18.077,Internal,S7A,7A-IL081,6492739,SFF-M-V-Grease/Lint/Particulate 2,18D23663X,2019-07-30 15:21:02.600,57.0
252,NC-IL081-12835,2019-06-02 15:36:57.600,Internal,S7P,Packer-IL081,6492739,SFF-M-V-Contamination/Specks 2,18E12763X,2019-07-31 19:24:36.780,59.0
253,NC-IL081-12835,2019-06-02 15:36:57.600,Internal,S7P,Packer-IL081,6492739,SFF-M-V-Contamination/Specks 2,18E12763X,2019-07-31 19:24:36.780,59.0
254,NC-IL081-12835,2019-06-02 15:36:57.600,Internal,S7P,Packer-IL081,6492739,SFF-M-V-Contamination/Specks 2,18E12763X,2019-07-31 19:24:36.780,59.0
255,NC-IL081-12835,2019-06-02 15:36:57.600,Internal,S7P,Packer-IL081,6492739,SFF-M-V-Contamination/Specks 2,18F10463X,2019-07-31 19:24:36.780,59.0
256,NC-IL081-12835,2019-06-02 15:36:57.600,Internal,S7P,Packer-IL081,6492739,SFF-M-V-Contamination/Specks 2,18F10463X,2019-07-31 19:24:36.780,59.0
257,NC-IL081-12835,2019-06-02 15:36:57.600,Internal,S7P,Packer-IL081,6492739,SFF-M-V-Contamination/Specks 2,18F10463X,2019-07-31 19:24:36.780,59.0
258,NC-IL081-12835,2019-06-02 15:36:57.600,Internal,S7P,Packer-IL081,6492739,SFF-M-V-Contamination/Specks 2,18D23663X,2019-07-31 19:24:36.780,59.0
259,NC-IL081-12835,2019-06-02 15:36:57.600,Internal,S7P,Packer-IL081,6492739,SFF-M-V-Contamination/Specks 2,18D23663X,2019-07-31 19:24:36.780,59.0
260,NC-IL081-12835,2019-06-02 15:36:57.600,Internal,S7P,Packer-IL081,6492739,SFF-M-V-Contamination/Specks 2,18D23663X,2019-07-31 19:24:36.780,59.0
261,NC-IL081-12836,2019-06-02 20:54:15.530,Internal,C81,Press 81-IL081,89671,CFF-V-Label Verification and Barcode Verification 4,19B32963,2019-09-05 18:55:21.997,94.0
262,NC-IL081-12979,2019-06-06 15:27:44.223,Internal,S7P,Packer-IL081,6492739,SFF-M-V-Grease/Lint/Particulate 2,18G09363X,2019-07-31 18:20:00.280,55.0
263,NC-IL081-12979,2019-06-06 15:27:44.223,Internal,S7P,Packer-IL081,6492739,SFF-M-V-Grease/Lint/Particulate 2,18G09363X,2019-07-31 18:20:00.280,55.0
264,NC-IL081-12979,2019-06-06 15:27:44.223,Internal,S7P,Packer-IL081,6492739,SFF-M-V-Grease/Lint/Particulate 2,18G09363X,2019-07-31 18:20:00.280,55.0
265,NC-IL081-12979,2019-06-06 15:27:44.223,Internal,S7P,Packer-IL081,6492739,SFF-M-V-Grease/Lint/Particulate 2,18F10463X,2019-07-31 18:20:00.280,55.0
266,NC-IL081-12979,2019-06-06 15:27:44.223,Internal,S7P,Packer-IL081,6492739,SFF-M-V-Grease/Lint/Particulate 2,18F10463X,2019-07-31 18:20:00.280,55.0
267,NC-IL081-12979,2019-06-06 15:27:44.223,Internal,S7P,Packer-IL081,6492739,SFF-M-V-Grease/Lint/Particulate 2,18F10463X,2019-07-31 18:20:00.280,55.0
268,NC-IL081-12979,2019-06-06 15:27:44.223,Internal,S7P,Packer-IL081,6492739,SFF-M-V-Grease/Lint/Particulate 2,18F10563X,2019-07-31 18:20:00.280,55.0
269,NC-IL081-12979,2019-06-06 15:27:44.223,Internal,S7P,Packer-IL081,6492739,SFF-M-V-Grease/Lint/Particulate 2,18F10563X,2019-07-31 18:20:00.280,55.0
270,NC-IL081-12979,2019-06-06 15:27:44.223,Internal,S7P,Packer-IL081,6492739,SFF-M-V-Grease/Lint/Particulate 2,18F10563X,2019-07-31 18:20:00.280,55.0
271,NC-IL081-12980,2019-06-06 15:30:27.837,Internal,S7R,RAM-IL081,6492739,SFF-M-V-Contamination/Specks 2,18F10563X,2019-07-31 19:32:05.357,55.0
272,NC-IL081-12980,2019-06-06 15:30:27.837,Internal,S7R,RAM-IL081,6492739,SFF-M-V-Contamination/Specks 2,18F10563X,2019-07-31 19:32:05.357,55.0
273,NC-IL081-12980,2019-06-06 15:30:27.837,Internal,S7R,RAM-IL081,6492739,SFF-M-V-Contamination/Specks 2,18G09363X,2019-07-31 19:32:05.357,55.0
274,NC-IL081-12980,2019-06-06 15:30:27.837,Internal,S7R,RAM-IL081,6492739,SFF-M-V-Contamination/Specks 2,18G09363X,2019-07-31 19:32:05.357,55.0
275,NC-IL081-13000,2019-06-07 02:30:54.647,Internal,C82,Press 82-IL081,31157111,CFF-V-Flash (Functional Area),19C19863,2019-06-24 19:07:27.463,17.0
276,NC-IL081-13115,2019-06-11 10:24:50.523,Internal,C52,Press 52-IL081,8870-,CFF-V-Label Verification and Barcode Verification 3,19E11863,2019-08-14 18:12:11.347,64.0
277,NC-IL081-13212,2019-06-13 18:51:49.310,Internal,C67,Press 67-IL081,8935,CFF-V-Label Verification and Barcode Verification 3,19C11063,2019-07-22 19:05:05.177,39.0
278,NC-IL081-13307,2019-06-18 00:56:51.327,Internal,C15,Press 15-IL081,8507SA,Documentation Incomplete/Missing,19D11463,2019-10-03 14:19:13.743,107.0
279,NC-IL081-13347,2019-06-18 17:25:38.350,Internal,C56,Press 56-IL081,8980-,CFF-V-Label Verification and Barcode Verification 3,19B47963,2019-09-12 16:49:12.870,85.0
280,NC-IL081-13441,2019-06-20 13:35:44.573,Internal,C20,Press 20-IL081,8303SA,CFF-V-Molding 6,19B43663,2019-06-26 18:55:52.103,6.0
281,NC-IL081-13502,2019-06-21 18:58:55.127,Internal,AS1,Assembly 1-IL081,1523SA,CFF-V-Incorrect Items,19E13063,2019-08-12 18:37:43.813,51.0
282,NC-IL081-10317,2019-03-23 10:27:26.033,Internal,C18,Press 18-IL081,WP8506,CFF-V-SHORT,19B51563,2019-08-21 19:45:44.190,151.0
283,NC-IL081-10317,2019-03-23 10:27:26.033,Internal,C18,Press 18-IL081,WP8506,CFF-V-SHORT,19B51563,2019-08-21 19:45:44.190,151.0
284,NC-IL081-13526,2019-06-23 10:57:47.353,Internal,S2N,Hot Stamp Printer-IL081,8881112083,SFF-M-V-Drag Marks/Gouges/Nicks Scratches 2,19F12963X,2019-10-15 21:10:47.647,114.0
285,NC-IL081-13526,2019-06-23 10:57:47.353,Internal,S2N,Hot Stamp Printer-IL081,8881112083,SFF-M-V-Drag Marks/Gouges/Nicks Scratches 2,19F12963X,2019-10-15 21:10:47.647,114.0
286,NC-IL081-13526,2019-06-23 10:57:47.353,Internal,S2N,Hot Stamp Printer-IL081,8881112083,SFF-M-V-Drag Marks/Gouges/Nicks Scratches 2,19F13063X,2019-10-15 21:10:47.647,114.0
287,NC-IL081-13526,2019-06-23 10:57:47.353,Internal,S2N,Hot Stamp Printer-IL081,8881112083,SFF-M-V-Drag Marks/Gouges/Nicks Scratches 2,19F13063X,2019-10-15 21:10:47.647,114.0
288,NC-IL081-13568,2019-06-25 10:25:22.193,Internal,C56,Press 56-IL081,8980-,CFF-D-Molding 1,19F04863,2019-09-06 13:05:44.327,73.0
289,NC-IL081-13601,2019-06-25 20:40:18.843,Internal,S8D,8D-IL081,4502570,SFF-M-V-Flash/Gate 3,19F10063X,2019-10-02 18:48:37.517,98.0
290,NC-IL081-13707,2019-06-27 14:47:54.400,Internal,C43B,Press 43B-IL081,1522SA,CFF-V-Packaging 1,19D04963,2019-07-17 18:42:05.587,20.0
291,NC-IL081-13820,2019-07-02 01:56:55.780,Internal,C67,Press 67-IL081,31143665,CFF-V-Incorrect Items,19D20763,2019-09-05 18:54:03.650,65.0
292,NC-IL081-13858,2019-07-03 06:49:16.603,Internal,C74,Press 74-IL081,8985,CFF-D-Molding 3,19B48563,2019-09-17 14:50:52.960,76.0
293,NC-IL081-13858,2019-07-03 06:49:16.603,Internal,C74,Press 74-IL081,8985,CFF-D-Molding 3,19B48563,2019-09-17 14:50:52.960,76.0
294,NC-IL081-13975,2019-07-09 00:51:56.633,Internal,C81,Press 81-IL081,89671,Out of Validated Parameter,19D16763,2019-08-15 22:02:15.263,37.0
295,NC-IL081-14021,2019-07-10 13:41:32.377,Internal,C67,Press 67-IL081,8611RC,CFF-V-Quantity per Case,19G04463,2019-09-23 19:21:42.550,75.0
296,NC-IL081-14058,2019-07-11 04:12:51.537,Internal,S3D,3D-IL081,8881512878,SFF-M-V-Flash/Gate 3,19F21563X,2019-09-11 17:11:14.077,62.0
297,NC-IL081-14058,2019-07-11 04:12:51.537,Internal,S3D,3D-IL081,8881512878,SFF-M-V-Flash/Gate 3,19F21563X,2019-09-11 17:11:14.077,62.0
298,NC-IL081-14058,2019-07-11 04:12:51.537,Internal,S3D,3D-IL081,8881512878,SFF-M-V-Flash/Gate 3,19F21463X,2019-09-11 17:11:14.077,62.0
299,NC-IL081-14058,2019-07-11 04:12:51.537,Internal,S3D,3D-IL081,8881512878,SFF-M-V-Flash/Gate 3,19F21463X,2019-09-11 17:11:14.077,62.0
300,NC-IL081-14130,2019-07-12 21:51:35.123,Internal,S7A,7A-IL081,994501820,Tracking/Trending,19A23063X,2019-08-28 20:30:13.327,46.0
301,NC-IL081-14130,2019-07-12 21:51:35.123,Internal,S7A,7A-IL081,994501820,Tracking/Trending,19A23063X,2019-08-28 20:30:13.327,46.0
302,NC-IL081-14130,2019-07-12 21:51:35.123,Internal,S7A,7A-IL081,994501820,Tracking/Trending,19A23063X,2019-08-28 20:30:13.327,46.0
303,NC-IL081-14130,2019-07-12 21:51:35.123,Internal,S7A,7A-IL081,994501820,Tracking/Trending,19F05563X,2019-08-28 20:30:13.327,46.0
304,NC-IL081-14130,2019-07-12 21:51:35.123,Internal,S7A,7A-IL081,994501820,Tracking/Trending,19F05563X,2019-08-28 20:30:13.327,46.0
305,NC-IL081-14130,2019-07-12 21:51:35.123,Internal,S7A,7A-IL081,994501820,Tracking/Trending,19F05563X,2019-08-28 20:30:13.327,46.0
306,NC-IL081-14130,2019-07-12 21:51:35.123,Internal,S7A,7A-IL081,994501820,Tracking/Trending,19F05663X,2019-08-28 20:30:13.327,46.0
307,NC-IL081-14130,2019-07-12 21:51:35.123,Internal,S7A,7A-IL081,994501820,Tracking/Trending,19F05663X,2019-08-28 20:30:13.327,46.0
308,NC-IL081-14130,2019-07-12 21:51:35.123,Internal,S7A,7A-IL081,994501820,Tracking/Trending,19F05663X,2019-08-28 20:30:13.327,46.0
309,NC-IL081-14132,2019-07-12 22:02:17.283,Internal,S7A,7A-IL081,6492739,SFF-SA-V-Particulate 2,17J05363X,2019-08-26 19:49:08.990,44.0
310,NC-IL081-14132,2019-07-12 22:02:17.283,Internal,S7A,7A-IL081,6492739,SFF-SA-V-Particulate 2,17J05363X,2019-08-26 19:49:08.990,44.0
311,NC-IL081-14132,2019-07-12 22:02:17.283,Internal,S7A,7A-IL081,6492739,SFF-SA-V-Particulate 2,17J05363X,2019-08-26 19:49:08.990,44.0
312,NC-IL081-14132,2019-07-12 22:02:17.283,Internal,S7A,7A-IL081,6492739,SFF-SA-V-Particulate 2,17J05163X,2019-08-26 19:49:08.990,44.0
313,NC-IL081-14132,2019-07-12 22:02:17.283,Internal,S7A,7A-IL081,6492739,SFF-SA-V-Particulate 2,17J05163X,2019-08-26 19:49:08.990,44.0
314,NC-IL081-14132,2019-07-12 22:02:17.283,Internal,S7A,7A-IL081,6492739,SFF-SA-V-Particulate 2,17J05163X,2019-08-26 19:49:08.990,44.0
315,NC-IL081-14132,2019-07-12 22:02:17.283,Internal,S7A,7A-IL081,6492739,SFF-SA-V-Particulate 2,17H31563X,2019-08-26 19:49:08.990,44.0
316,NC-IL081-14132,2019-07-12 22:02:17.283,Internal,S7A,7A-IL081,6492739,SFF-SA-V-Particulate 2,17H31563X,2019-08-26 19:49:08.990,44.0
